STATE,CY_Qtr,facility_count,avg_days_reported,total_resident_days,avg_daily_census,MDScensus,Total_Nurse_Hours,Total_RN_Hours,Total_Nurse_Care_Hours,Total_RN_Care_Hours,Total_Nurse_Assistant_Hours,Total_Contract_Hours,Total_Nurse_HPRD,RN_HPRD,Nurse_Care_HPRD,RN_Care_HPRD,Nurse_Assistant_HPRD,Contract_Percentage,Direct_Care_Percentage,Total_RN_Percentage,Nurse_Aide_Percentage
VT,2020Q1,31,91.0,187735.0,66.5490960652251,2063.021978021978,780338.9300000003,141466.34,732978.02,100874.93,465010.8199999999,62717.1,4.15659802381016,0.7535427064745519,3.904322688896583,0.5373261778570857,2.476953258582576,8.037161493403895,93.93072571683687,18.128832813710822,59.590878030396325
VT,2020Q2,35,91.0,199582.0,62.6631083202512,2193.208791208792,881362.3799999999,165157.41999999998,832180.53,123415.06000000004,522634.9799999999,76668.23,4.416041426581555,0.8275166097143029,4.169617149843172,0.6183676884689001,2.618647874056778,8.698831688277869,94.41979245812604,18.738877872232305,59.29853507021708
VT,2020Q3,33,92.0,191273.0,63.001646903820834,2079.054347826087,825212.7699999999,159267.52,779782.8199999998,119778.56,485087.76,87869.89,4.314319166845294,0.8326712081684293,4.076805508357164,0.6262178143282116,2.5361015930110367,10.648149567535173,94.4947592122211,19.300176365423912,58.78335595800342
VT,2020Q4,33,92.0,187453.0,61.74341238471673,2037.532608695652,806467.0599999998,159687.56999999998,759144.2699999998,120860.33999999998,469450.3400000001,85430.26,4.302236080510848,0.8518805780649015,4.0497845860028905,0.6447500973577376,2.5043629069686806,10.593149334580389,94.13208643636356,19.800879406035502,58.21072716844755
VT,2021Q1,34,90.0,190156.0,62.14248366013071,2112.8444444444444,812819.6099999999,160393.82,763495.2399999999,119678.40000000002,470524.32999999984,103141.53,4.274488367445676,0.8434854540482551,4.015099392078082,0.6293695702475863,2.4744122194408797,12.68935059280866,93.93169537334366,19.73301554572484,57.88791562250816
VT,2021Q2,35,91.0,204302.0,64.14505494505494,2245.076923076923,825643.8400000001,156796.43999999997,764756.29,114865.19,473362.82000000007,126411.49000000002,4.041291029945865,0.7674738377499974,3.743263844700493,0.562232332527337,2.316975947372028,15.310656226781758,92.62544610034271,18.99080843381572,57.332568483766565
VT,2021Q3,34,92.0,205922.0,65.83184143222506,2238.282608695652,813112.12,154333.34999999998,757111.21,116214.78,462434.35,143700.18000000002,3.9486413302124106,0.749474801138295,3.676689280407144,0.5643631083614185,2.245677246724488,17.672861646681643,93.11276899918796,18.980574290295905,56.872150669701
VT,2021Q4,34,92.0,205359.0,65.65185421994885,2232.163043478261,803703.7799999999,143234.80000000002,745178.46,105695.63000000002,448306.28,168460.15,3.913652579141893,0.6974848923105392,3.628662293836647,0.5146871089165803,2.183036925579108,20.96047750329108,92.71804843321752,17.821839782811526,55.780038760051625
VT,2022Q1,34,90.0,197123.0,64.41928104575166,2190.2555555555555,798279.26,140396.54000000004,751158.2999999999,103638.85,458459.11,201510.07,4.049650522770048,0.7122281012362841,3.810607082887334,0.5257572683045612,2.325751485113356,25.243054667360383,94.09718348438616,17.587396671184973,57.43091834804778
VT,2022Q2,34,91.0,208543.0,67.40239172592112,2291.6813186813188,840410.2299999999,142756.76,791148.5099999998,104859.81,484050.86,219214.97000000003,4.02991339915509,0.6845435233980522,3.793694873479329,0.5028210488963907,2.321108164743003,26.084281482389866,94.13837216141454,16.986556672447932,57.59697380171112
VT,2022Q3,35,92.0,217883.0,67.66552795031056,2368.293478260869,867696.2499999999,146618.81999999998,820314.9400000002,108937.17000000004,497840.33,239227.04,3.982395368156304,0.6729245512499827,3.764933198092555,0.4999801269488672,2.284897536751376,27.57036693428144,94.5394128417635,16.89748226986114,57.37495465723172
VT,2022Q4,35,92.0,217763.0,67.62826086956522,2366.9891304347825,841097.46,151082.20999999996,800055.5400000002,116553.55999999995,486570.67,232501.45,3.862444308720949,0.693791920574202,3.673973723727172,0.5352312376299002,2.2344046968493267,27.642628952892096,95.12043229805975,17.96250936247031,57.84949939095048
VT,2023Q1,34,90.0,207635.0,67.8545751633987,2307.055555555556,846942.0900000001,155111.43,804171.97,118649.16,490258.14,235939.55,4.078994822645508,0.7470389385219255,3.8730077780720977,0.5714314060731571,2.3611536590651863,27.85781374969804,94.95005378703046,18.31428994159447,57.88567433223208
VT,2023Q2,34,91.0,211788.0,68.45119586296057,2327.3406593406594,892415.15,162373.96,845357.2699999999,121728.02,520256.35,249539.81999999992,4.213719143671974,0.7666815872476249,3.991525818271101,0.5747635371220277,2.456495882675128,27.962302074320444,94.72690709027069,18.194890573070168,58.29757036285186
VT,2023Q3,33,92.0,214267.0,70.57542819499342,2328.9891304347825,867999.99,170747.85,820989.2099999998,128992.54,498795.00000000006,249663.97999999995,4.051020409115729,0.7968928953128573,3.8316176079377593,0.6020177628846253,2.327913304428587,28.76313166777801,94.58401145834112,19.671411516951743,57.46486241318967
VT,2023Q4,34,92.0,221839.0,70.92039641943735,2411.293478260869,894105.4,173591.75000000003,846409.03,132989.35000000003,519128.6000000001,264387.88,4.030424767511573,0.7825123174915143,3.815420327354523,0.5994858884145711,2.340114226984435,29.570102137846387,94.66546449669131,19.4151327125415,58.06123081238521
VT,2024Q1,34,91.0,213737.0,69.08112475759536,2348.7582417582416,880146.2800000001,173865.17,827193.77,128260.13,507220.51,269703.12,4.117893860211382,0.8134537773057543,3.8701477516761256,0.6000838881429046,2.3731057795327906,30.64298811783877,93.98366939640988,19.75412200799167,57.629114787600976
VT,2024Q2,33,91.0,208773.0,69.52147852147853,2294.208791208792,849582.83,163346.53000000003,798943.25,119976.44999999998,494177.5499999999,251810.02000000005,4.069409502186585,0.7824121414167542,3.826851412778472,0.5746741676366196,2.367056803322268,29.63925483286898,94.0394769983758,19.226675049447508,58.16708301414235
VT,2024Q3,34,92.0,216551.0,69.22985933503834,2353.8152173913045,893390.9400000001,174825.61,839545.7299999999,128797.77000000002,515646.23,255530.76000000007,4.125545206440977,0.807318414599794,3.8768961122322216,0.5947687611694243,2.3811768590308984,28.60234512787874,93.97293977483136,19.56876907661499,57.71787096923101
VT,2024Q4,32,92.0,215139.0,73.07710597826087,2338.467391304348,873018.66,166649.05,819753.6199999999,122049.27,502931.9200000001,230922.09,4.057928409075063,0.774611065404227,3.81034410311473,0.5673042544587452,2.337706877878953,26.450991322453515,93.89875125922278,19.088830243330648,57.608381474916015
VT,2025Q1,34,90.0,218157.0,71.29313725490196,2423.9666666666667,888003.0199999999,169009.84000000003,835598.51,125266.32,515581.67999999993,212545.47,4.07047685840931,0.7747165573417312,3.8302621964915176,0.5742026155475185,2.363351531236678,23.93521927436688,94.09861128625442,19.03257491173848,58.06080254096433
VT,2025Q2,34,91.0,221833.0,71.6978021978022,2437.725274725274,917772.12,174686.03,860396.84,126687.19,541077.1000000001,230678.23,4.13722088237548,0.7874663823687188,3.878579111313465,0.5710926237304639,2.4391190670459317,25.13458678609675,93.74841763552372,19.03370413997758,58.95549540118957
VT,2025Q3,34,92.0,225363.0,72.0469948849105,2449.5978260869565,948191.56,177682.2,893080.5400000002,131684.87,562466.51,230820.45,4.20739677764318,0.7884266716364267,3.9628534408931375,0.5843233805016795,2.495824558601013,24.34322975834124,94.1877757275123,18.73906154574926,59.319923708243095
VT,2025Q4,34,92.0,229035.0,73.22090792838873,2489.5108695652175,952750.33,177928.25000000003,895515.84,129320.71999999999,566059.0399999998,224644.97999999998,4.159846006068941,0.7768605235007752,3.909951928744515,0.5646330036893924,2.471495797585521,23.578578031035686,93.99270845699944,18.675223130072286,59.41315601538546
WA,2017Q1,207,90.0,1418459.0,76.13843263553406,15760.655555555555,5847508.08,1294334.1000000003,5319787.590000001,941066.8200000006,3499679.31,119834.34999999996,4.1224371518669205,0.9124931351558278,3.7503992642720023,0.663443088591211,2.4672403714171507,2.0493233760525214,90.97529267543996,22.134797973635298,59.849071811799874
WA,2017Q2,190,91.0,1307148.0,75.6013880855986,14364.263736263736,5461183.719999998,1197336.1800000004,5022914.859999998,881840.2099999997,3284702.04,117909.62000000002,4.1779383206798295,0.91599128790313,3.842651987380157,0.6746292003659874,2.512876919828512,2.159048771206695,91.97483764563772,21.92448087060512,60.1463383839429
WA,2017Q3,204,92.0,1422002.0,75.76736999147485,15456.54347826087,5861400.389999998,1273706.5400000007,5353819.129999999,937704.3899999995,3548555.78,121084.04,4.12193540515414,0.8957136065912711,3.764987060496398,0.6594255071371204,2.49546468992308,2.065786875890252,91.34027320730432,21.730413472061088,60.54109161445634
WA,2017Q4,189,92.0,1301941.0,74.87583390844266,14151.532608695652,5397944.919999999,1203988.34,4902928.839999998,880927.8900000004,3235968.93,122450.70999999998,4.146074914301031,0.9247641329368996,3.7658610029179496,0.676626582925033,2.485495832760471,2.268469052848357,90.82954555230992,22.304568828390348,59.948165050932026
WA,2018Q1,199,90.0,1363607.0,76.13662758235625,15151.18888888889,5685283.32,1276221.7300000002,5133753.3,915149.8,3380260.0399999977,158862.21999999997,4.1692975468738425,0.935916088726444,3.764833489414472,0.6711243048766984,2.478910741877973,2.794270945849713,90.29898794911772,22.447812328198975,59.45631641801798
WA,2018Q2,197,91.0,1343298.0,74.93155575389075,14761.516483516483,5568998.53,1226682.11,5060758.710000001,900230.7,3322293.9600000004,160203.16999999998,4.1457655188945415,0.9131868803497064,3.7674132694309086,0.6701645502338275,2.473236735259042,2.876696216330299,90.87376631072662,22.02697852031934,59.65693727701523
WA,2018Q3,198,92.0,1381962.0,75.86528326745716,15021.326086956522,5833771.949999996,1266778.5299999996,5332512.510000003,943932.87,3514070.51,181837.46,4.221369292353912,0.9166522161969718,3.858653501326377,0.6830382239164318,2.54281268949508,3.1169792298788805,91.4076271013646,21.714570621842704,60.23667946087612
WA,2018Q4,205,92.0,1425050.0,75.5593849416755,15489.673913043478,5874314.260000003,1281316.68,5348117.490000002,942510.5499999996,3518677.86,185199.3999999999,4.122181158555842,0.8991380512964456,3.752933223395672,0.6613877056945369,2.469160983825129,3.152698201066278,91.04241368932142,21.81219157314882,59.89938066405045
WA,2019Q1,203,90.0,1394688.0,76.33760262725778,15496.533333333333,5718347.789999999,1268784.09,5197167.460000001,929328.1499999998,3412855.869999999,197833.18000000005,4.100091052622521,0.9097261107860684,3.7264015034186864,0.6663340833218611,2.4470389578170884,3.4596213323359275,90.88582315837075,22.18794897747904,59.682551592406725
WA,2019Q2,206,91.0,1396998.0,74.52245812439988,15351.626373626374,5786646.39,1279150.22,5268394.529999997,941380.5400000002,3464444.6,216818.87999999995,4.1422009122418215,0.915642126903546,3.771225535040134,0.6738596189829907,2.479920944768711,3.7468831752824623,91.04400329531794,22.105207987315776,59.8696441169615
WA,2019Q3,200,92.0,1378044.0,74.89369565217393,14978.739130434782,5650150.87,1216250.9599999995,5220256.539999998,909318.8199999996,3404376.29,208663.71,4.100123704322939,0.8825922539483498,3.788163904780978,0.659861963768936,2.4704409220605434,3.6930643942256367,92.39145396483896,21.52599086261213,60.252838699862885
WA,2019Q4,200,92.0,1389013.0,75.48983695652177,15097.967391304348,5659882.050000005,1234879.11,5240353.060000002,920612.7099999996,3397904.12,193625.46000000005,4.074750956254553,0.8890335151650848,3.77271707320234,0.662781925007181,2.44627236750124,3.421015814278318,92.58767256466056,21.818106792525803,60.034892776608245
WA,2020Q1,168,91.0,1128562.0,73.82012035583463,12401.78021978022,4693485.44,1036752.4199999996,4324309.420000001,769151.3899999997,2813377.1799999992,143851.19000000003,4.158819311655009,0.918649059599738,3.831698586342621,0.6815322419149321,2.4928866823444342,3.0649118195623943,92.13428858532906,22.089179422275983,59.942173379790006
WA,2020Q2,192,91.0,1174280.0,67.2092490842491,12904.175824175823,5123267.809999998,1116727.01,4710391.110000001,815038.41,3079355.289999998,160475.04000000004,4.362901360833871,0.9509886994583916,4.01130148686855,0.6940750161801275,2.62233478386756,3.132278966302956,91.9411454698091,21.79716250281284,60.10529615472121
WA,2020Q3,195,92.0,1186588.0,66.14202898550721,12897.695652173914,5162913.509999999,1144039.27,4757501.88,843626.5100000002,3093629.6500000013,153656.97999999998,4.351058252738102,0.9641419515451024,4.009396589212094,0.710968347901715,2.6071641125647664,2.976168004797741,92.14761918411452,22.158792080946565,59.92023000207109
WA,2020Q4,191,92.0,1135642.0,64.62793079899845,12343.934782608696,4956682.519999998,1103414.6700000004,4546376.690000002,809139.0800000001,2933909.900000001,203347.18000000005,4.364652346426072,0.9716219283894048,4.003353776982537,0.7124948531315327,2.583481325981252,4.102485466428464,91.72216843938604,22.261152808310204,59.19099898292461
WA,2021Q1,190,90.0,1055934.0,61.75052631578945,11732.6,4704294.360000001,1059806.7400000002,4315687.11,772995.42,2781150.860000001,197202.17000000004,4.455102648460985,1.0036675966490332,4.087080357295059,0.7320489916983448,2.633830201508807,4.191960683344654,91.73930837950368,22.528495431990784,59.11940552971689
WA,2021Q2,192,91.0,1135733.0,65.00303342490844,12480.582417582418,4754591.5699999975,1049741.63,4359626.589999998,760470.93,2816183.24,224554.50999999992,4.1863638460800185,0.9242855759232144,3.8386016695825496,0.669586011853138,2.479617339638806,4.722897996472914,91.69297774193464,22.078481706473905,59.23081296339407
WA,2021Q3,190,92.0,1121468.0,64.15720823798624,12189.869565217392,4564634.980000002,986876.61,4191272.169999999,715680.0199999999,2704349.010000001,280610.76,4.070232035153925,0.8799864195857573,3.737308750673224,0.6381635677522675,2.4114366259224527,6.147496157513122,91.82053304073828,21.62005536749402,59.2456794869499
WA,2021Q4,191,91.34031413612566,1103770.0,63.25093057777577,12084.149375214947,4512471.830000003,962093.0000000008,4149036.460000002,701566.4600000003,2675311.3700000006,305035.83,4.088235619739622,0.8716426429419178,3.758968317674879,0.6356092845429757,2.4237942415539475,6.759838986075172,91.9459803032166,21.32075359681525,59.2870486684013
WA,2022Q1,192,90.0,1070153.0,61.93015046296293,11890.58888888889,4421609.7,939104.5800000004,4052136.2400000007,670686.8899999998,2606289.5200000005,361320.87,4.131754711709448,0.8775423514207784,3.786501780586515,0.6267205623868735,2.43543635349338,8.17170430035921,91.64391511082492,21.238975027578764,58.94435956208438
WA,2022Q2,193,91.0,1122096.0,63.88976826282528,12330.725274725277,4692872.569999998,983943.4600000002,4319304.76,712374.5500000003,2761390.0899999994,467861.93000000005,4.182238034891844,0.8768799282770816,3.8493183827408703,0.6348606090744466,2.4609214274001507,9.96962783500427,92.03967709696413,20.966762794498816,58.84221335249255
WA,2022Q3,194,92.0,1152185.0,64.55541237113407,12523.75,4724212.829999999,949349.8100000004,4355689.899999999,683340.1499999999,2843207.039999999,481499.1499999999,4.100220737121208,0.8239560574039763,3.7803737247056666,0.5930819703433041,2.4676653835972515,10.192156181922057,92.19927333375452,20.09540730196105,60.183720385010666
WA,2022Q4,192,92.0,1163571.0,65.87245244565216,12647.510869565218,4833915.540000002,968398.6999999996,4462786.610000003,704748.5299999999,2904723.170000001,481324.9799999999,4.154379526474965,0.8322643826633697,3.8354226858524343,0.605677289997774,2.496386700940468,9.957248446256465,92.32239523158904,20.03342201547856,60.09048246631135
WA,2023Q1,192,90.0,1163169.0,67.3130208333333,12924.1,4843890.859999998,970463.63,4443393.880000002,688305.1699999998,2895392.629999999,470641.76,4.164391296535583,0.8343272817621517,3.820075913302368,0.5917499262789843,2.489227816422204,9.71619249076145,91.7319156939057,20.034795540376827,59.77410956777833
WA,2023Q2,188,91.0,1171265.0,68.46299976619129,12871.043956043955,4910396.879999999,963684.3100000002,4521547.85,688135.5899999999,2951359.02,447001.92000000016,4.192387615099912,0.8227722249021359,3.8603969639663096,0.5875148578673485,2.519804672725643,9.103172939454952,92.08110791240158,19.625385351743716,60.10428672315385
WA,2023Q3,189,92.0,1205342.0,69.32033586381415,13101.54347826087,5001080.010000001,969400.1799999996,4624266.81,702847.4199999998,3019069.82,452286.77,4.149096281387358,0.8042532160996626,3.836476958406825,0.5831103703347265,2.5047412435640672,9.043781925016631,92.465363496554,19.38381665683448,60.36835671421301
WA,2023Q4,187,92.0,1213527.0,70.53749128109745,13190.510869565218,5066420.470000001,997555.48,4674011.469999999,725095.1799999998,3042345.360000001,416293.73,4.174954879454681,0.822029901271253,3.851592482079096,0.5975105457068527,2.507027334373278,8.216722880878459,92.25470917142412,19.689551743817265,60.04920787792412
WA,2024Q1,189,91.0,1222070.0,71.05471248328395,13429.34065934066,5210240.630000003,1025004.34,4785173.980000001,736733.9999999997,3123746.7399999998,406304.12000000005,4.263455145777249,0.8387443763450539,3.9156300211935497,0.6028574467911001,2.556111139296439,7.79818340175202,91.841707894401,19.67287910078732,59.9539822021617
WA,2024Q2,188,91.0,1224373.0,71.56727846621463,13454.648351648351,5308520.19,1045162.6000000008,4875925.02,752371.2200000006,3198889.0699999984,373728.2400000001,4.335705042499304,0.8536308788253261,3.982385286183213,0.6144951089251401,2.6126752795104093,7.040158587020465,91.85092729203691,19.68839832179297,60.25952535748006
WA,2024Q3,185,92.0,1229992.0,72.26745005875443,13369.478260869566,5266624.569999998,1020511.95,4858676.269999999,745309.5399999998,3177343.6699999985,323570.82,4.281836442838651,0.8296899085522508,3.950169001099193,0.6059466565636198,2.583223037223005,6.143798854452998,92.25408428913325,19.376964058024747,60.32979240819514
WA,2024Q4,187,92.0,1252414.0,72.79783771215996,13613.195652173914,5369226.410000001,1056957.3199999996,4960231.979999997,787829.2200000001,3242818.0700000003,316904.1699999999,4.287101876855417,0.8439360467065999,3.96053699495534,0.6290485574258992,2.5892540885042807,5.902231453860406,92.38261904474234,19.68546750108084,60.39637412123955
WA,2025Q1,189,90.0,1247043.0,73.31234567901237,13856.033333333333,5359446.53,1062715.2799999998,4945878.559999998,795707.2800000001,3236443.000000002,298242.73999999993,4.297723919704453,0.852188160312034,3.9660850187202823,0.6380752548228089,2.595293827077336,5.564804841891013,92.2833828514751,19.82882512310464,60.38763484034613
WA,2025Q2,188,91.0,1255096.0,73.3631049801263,13792.263736263736,5414811.2799999975,1081347.09,4991509.13,808203.0699999995,3269026.099999999,248512.3700000001,4.31426064619758,0.8615652428180791,3.976993895287691,0.6439372526085649,2.6046024367857115,4.589492729283084,92.18251333036304,19.970171333468898,60.37193045073218
WA,2025Q3,187,92.0,1270581.0,73.85381306672868,13810.66304347826,5403632.13,1075171.8199999998,4991957.98,811090.7300000001,3273806.160000001,227879.86,4.252882838638387,0.8462048621850947,3.928878190371177,0.6383620800248077,2.576621372427261,4.217160874717058,92.38152894023897,19.8972060668386,60.58528932464546
WA,2025Q4,185,92.0,1270502.0,74.64759106933022,13809.804347826086,5349787.66,1103969.7799999998,4940226.2299999995,837150.2600000002,3222091.4699999997,203178.62999999986,4.2107668150069815,0.8689240788286833,3.8884049218340464,0.6589129808532377,2.5360774481268034,3.797882138746416,92.3443423173173,20.635768186732104,60.22839923332583
WI,2017Q1,360,90.0,2165597.0,66.83941358024694,24062.18888888889,8615053.08,1991551.75,8005784.170000001,1434588.9399999997,5395869.170000001,176385.74999999997,3.978142322879095,0.9196317458880852,3.696802392134825,0.6624450163165166,2.491631254568602,2.047413386337487,92.92785657450646,23.117115257518527,62.63303452565612
WI,2017Q2,351,91.0,2111332.0,66.10099871638332,23201.45054945055,8316047.550000003,1903317.74,7750023.789999995,1375080.33,5230853.770000003,292060.68000000005,3.9387682988748343,0.9014772380658276,3.670679831499733,0.6512856954756524,2.47751361225994,3.5120131077172587,93.1935963978464,22.88728784385076,62.90071982573021
WI,2017Q3,360,92.0,2164573.0,65.3554649758454,23527.967391304348,8434602.620000001,1917168.11,7873677.470000002,1396119.5799999996,5308878.890000001,187086.27000000005,3.896658888381219,0.8857026813140514,3.637519949662128,0.6449861381436429,2.4526217826795405,2.218080429259156,93.34971455952244,22.729797672436163,62.94165984075726
WI,2017Q4,339,92.0,2037270.0,65.32223932281646,22144.239130434784,7909106.699999999,1861140.34,7379345.14,1369490.8000000007,4946218.97,185938.01,3.882208396530651,0.913546235894113,3.6221733692637694,0.6722186062721194,2.4278661983929477,2.3509356625571884,93.30187870647896,23.53161248918288,62.53827590921236
WI,2018Q1,351,90.0,2048062.0,64.83260525482747,22756.244444444445,7980655.7,1894110.480000001,7425116.760000001,1375892.84,4948885.799999999,204298.02000000005,3.8966865749181423,0.9248306350100736,3.625435538572563,0.6718023380151578,2.416374992553936,2.559915221001202,93.03893112441878,23.73377014622998,62.01101746564507
WI,2018Q2,358,91.0,2084591.0,63.98769107986985,22907.593406593405,8213601.560000006,1952015.4200000009,7610778.310000003,1387614.23,5096015.230000003,208255.56000000003,3.940150158952047,0.9364021143715964,3.650969571489085,0.6656529890035983,2.4446115473011267,2.5354962555549125,92.66067089331756,23.76564538394773,62.04361378834645
WI,2018Q3,362,92.0,2122816.0,63.74057170309873,23074.08695652174,8361792.33,1927233.7700000007,7806728.100000003,1407871.6700000002,5241557.239999998,194483.27,3.9390094713814094,0.9078666120850798,3.6775340396906766,0.6632094679896893,2.4691528799481435,2.325856255748461,93.36189888370504,23.048094163802325,62.68461393372105
WI,2018Q4,338,92.0,2021530.0,65.0093259583226,21973.152173913044,7951205.45,1869708.5100000007,7395583.409999999,1354625.5900000003,4930041.890000002,211918.5,3.9332611685208727,0.924897730926576,3.6584089328379994,0.6700991773557654,2.4387676116604764,2.6652373823393023,93.0121030893498,23.514780516707702,62.00370397925012
WI,2019Q1,359,90.0,2013448.0,62.31655834107088,22371.64444444445,7863560.110000001,1872500.58,7302899.67,1352765.9700000002,4853447.249999999,217980.24,3.905519342938085,0.9299969902376422,3.6270614736511697,0.6718653623038688,2.4105153199883977,2.7720299323813515,92.87014491963996,23.812377012528486,61.72073694493572
WI,2019Q2,350,91.0,1987458.0,62.40056514913661,21840.197802197803,7859832.689999998,1861350.0800000008,7291284.03,1334183.3200000012,4864659.930000001,266319.30000000005,3.954716371364828,0.9365481333442018,3.6686481072807577,0.6713013910231065,2.4476793622808635,3.388358385017991,92.7664025123161,23.68180282473674,61.89266517325832
WI,2019Q3,350,92.0,1989079.0,61.77263975155279,21620.42391304348,7862914.640000005,1844893.83,7305192.320000007,1329343.070000001,4878556.509999999,277893.98000000004,3.953042910814505,0.92751159204838,3.672650668977957,0.6683209012814478,2.452671065352356,3.5342362561880725,92.90692643205398,23.46323105957053,62.04514144388569
WI,2019Q4,353,92.0,1966359.0,60.54806626431831,21373.467391304348,7682499.899999998,1816944.6000000003,7142321.089999997,1317018.5399999996,4712681.6400000015,306252.23000000004,3.906967089936272,0.9240146890776304,3.632256922566021,0.6697752241579485,2.3966537341350187,3.986361652930189,92.96871048446091,23.650434411330103,61.34307453749532
WI,2020Q1,240,91.0,1385632.0,63.444688644688654,15226.725274725277,5573458.269999999,1355218.96,5155840.31,975038.2899999998,3415279.0300000007,199941.62999999995,4.022322138922887,0.9780511420059582,3.720930456282765,0.7036776647767948,2.4647807137825923,3.587389019779994,92.50702275375608,24.315584585869704,61.27755631334441
WI,2020Q2,345,91.0,1794449.0,57.15715878324578,19719.21978021978,7305633.869999998,1748461.62,6782541.559999992,1272979.1900000002,4484008.069999999,225283.9000000001,4.071240737407415,0.9743724229554588,3.7797349269887257,0.7093983668524434,2.498821682867554,3.083700935590414,92.83987783526842,23.9330583918244,61.3773992755539
WI,2020Q3,346,92.0,1791991.0,56.295268911786856,19478.16304347826,7240155.050000003,1770895.4200000006,6707258.739999999,1282381.1700000002,4410942.900000001,228772.2500000001,4.040285386477947,0.9882278538229268,3.742908719965669,0.7156180862515493,2.4614760341988333,3.1597700383502145,92.63971135535276,24.459357676324903,60.923320972249066
WI,2020Q4,343,92.0,1666940.0,52.8248193687413,18118.91304347826,6843673.199999998,1721479.5899999994,6314488.27,1236564.8399999994,4090763.1700000023,253578.62999999995,4.105530612979471,1.0327183881843374,3.788071718238209,0.7418172459716603,2.4540554369083485,3.7053001011211353,92.26753068805216,25.15432195096633,59.77437920326184
WI,2021Q1,343,90.0,1602341.0,51.90609005506965,17803.78888888889,6640737.35,1668095.370000001,6114064.549999999,1189182.7200000004,3975849.58,244618.36999999997,4.144397072782884,1.041036439809005,3.815707486733472,0.74215333689895,2.4812755711799173,3.683602544527679,92.06906142734285,25.11912882686139,59.870604278604695
WI,2021Q2,337,91.0,1640839.0,53.505037988717525,18031.197802197803,6548488.829999999,1635430.5700000008,6028758.369999997,1156807.2300000002,3927617.94,275008.7800000002,3.9909392877668064,0.9967038630846784,3.6741925137079248,0.705009589606293,2.3936644241147365,4.199576224977698,92.06335272927386,24.97416751339257,59.97747025247656
WI,2021Q3,337,92.0,1662216.0,53.61295316733326,18067.565217391304,6364153.589999997,1581898.669999999,5864870.449999996,1120967.1799999997,3805166.220000003,295330.1900000002,3.828716358162836,0.9516805697935762,3.5283443607810274,0.674381175491031,2.289212845983917,4.640525811068622,92.1547597345148,24.85638738332209,59.7906094846464
WI,2021Q4,335,91.18507462686568,1582188.0,51.90590068640264,17351.3922807477,5998674.629999998,1516996.6199999996,5529297.9700000025,1086126.0100000002,3543629.4500000007,322692.15,3.7913791723865926,0.9587966916700162,3.494716158888832,0.6864708934715724,2.239701887512736,5.379390780526466,92.17532723557645,25.28886318343291,59.0735398829258
WI,2022Q1,337,90.0,1561958.0,51.49878008572368,17355.088888888888,5973229.099999997,1510815.9700000004,5496800.44,1077931.59,3515020.5400000005,431795.15,3.824193160123381,0.9672577431659496,3.519173012334518,0.6901156049010281,2.250393762188228,7.228839590297989,92.02393459176048,25.293119428484687,58.84623678673236
WI,2022Q2,327,91.0,1567055.0,52.66172665255239,17220.384615384617,5895681.770000002,1473151.3699999994,5424848.12,1047009.4300000004,3521212.0500000026,482010.95,3.762268567472107,0.9400763661773196,3.4618109255897207,0.6681382784905446,2.2470251841830717,8.175660912580087,92.01392360768476,24.986955325439805,59.72527329947798
WI,2022Q3,327,92.0,1573474.0,52.30268581305678,17102.978260869564,5900370.170000002,1416216.440000001,5441854.540000003,1005408.7800000004,3570584.05,523026.1599999999,3.7499000110583354,0.9000570965900938,3.458496638647987,0.6389738756407799,2.269236129735858,8.864294017675162,92.22903619960508,24.00216256262445,60.51457700322552
WI,2022Q4,332,92.0,1571451.0,51.448762441068624,17080.989130434784,5945711.109999997,1435188.5099999993,5473605.719999995,1015484.24,3579258.040000001,625138.4300000002,3.783580340716953,0.9132887439697448,3.4831539258939634,0.6462080204855258,2.2776771531533604,10.51410703336376,92.05973211167333,24.1382146466245,60.19899005823045
WI,2023Q1,327,90.0,1550609.0,52.68803941556235,17228.98888888889,5908241.409999996,1416865.5599999994,5426213.150000003,987645.55,3553125.75,622017.5999999997,3.8102715836164993,0.9137477984456426,3.499407748826431,0.6369404214731116,2.291438879820767,10.52796520716306,91.84142578899814,23.98117242809143,60.13846597375245
WI,2023Q2,319,91.0,1523948.0,52.49743360088193,16746.68131868132,5955353.780000003,1396592.2299999995,5487293.010000005,982030.53,3625719.870000002,674692.3499999997,3.907845792638596,0.9164303703275964,3.600708823398177,0.6443989755555963,2.379162458299104,11.329173293882793,92.14050437151364,23.45103719430081,60.88168736803408
WI,2023Q3,323,92.0,1578545.0,53.12104590119803,17158.097826086956,6246429.739999998,1422468.6700000004,5780542.750000002,1015612.0,3840201.2,727726.0499999999,3.957080564697236,0.9011264613932451,3.661943593625777,0.6433848892492771,2.4327473717885773,11.650271919972004,92.5415475817071,22.77250732351951,61.47833818426974
WI,2023Q4,324,92.0,1596439.0,53.557400697799245,17352.597826086956,6333182.589999995,1457384.34,5844236.519999998,1029470.0999999996,3870181.12,749119.74,3.96706832519125,0.9128969788385276,3.660795382723673,0.6448540157187337,2.424258690748597,11.828487957742595,92.27961513738708,23.01187940327489,61.10957745180063
