CY_Qtr,STATE,Facility_Count,Census,Total_Nurse_HPRD,Nurse_Care_HPRD,Total_RN_HPRD,Direct_Care_RN_HPRD,Contract_Percentage,State_Census
2017Q3,ID,71,51.822718922229036,4.237424861006896,3.9020625040619668,0.7757673423809326,0.5246640532220995,2.435709876982592,3679.4130434782614
2017Q4,ID,69,50.466288594833024,4.264404857035835,3.9192360469471836,0.753511924085404,0.49780172306155585,2.930028482926341,3482.1739130434785
2018Q1,ID,72,51.696913580246914,4.424061570884429,4.024977581821872,0.8208839508531446,0.5232012621046221,3.586732808070546,3722.177777777778
2018Q2,ID,76,50.43623481781376,4.316029379302041,3.978168953921397,0.7770601490179667,0.5330466118337123,2.753488428815108,3833.153846153846
2018Q3,ID,71,50.598285364360066,4.375237513161558,4.016426773330752,0.7808760756169291,0.5313387875633871,2.8276160384384776,3592.4782608695646
2018Q4,ID,77,50.73122529644269,4.350698898102288,4.001884384217263,0.8015869553119261,0.5391140575435472,3.550964914762115,3906.304347826087
2019Q1,ID,80,50.85291666666667,4.392323968088797,4.049066616412802,0.839411674737328,0.5776145528635143,2.6477451895287123,4068.2333333333336
2019Q2,ID,77,51.73597830740688,4.358798722256244,4.0236987537033055,0.8557170481691739,0.6070787335109816,2.7536602850725354,3983.67032967033
2019Q3,ID,79,51.56521739130434,4.267120146434138,3.9676454735628752,0.8291424744380643,0.5896675080581467,2.7519608973962217,4073.6521739130426
2019Q4,ID,78,52.08458751393535,4.281652348170881,3.9850304608049565,0.8477227036673364,0.6022241872436517,2.8126737753483533,4062.597826086957
2020Q1,ID,75,50.84307692307692,4.2973791080218104,3.9974339777063097,0.8679421274682713,0.6166031803667971,1.94965323879019,3813.230769230769
2020Q2,ID,75,48.32967032967033,4.50177423071093,4.175016098226466,0.9053407306351371,0.6410364408064272,1.8160841952041773,3624.7252747252746
2020Q3,ID,81,46.49852388620505,4.442729035777056,4.122530367351886,0.933475398765393,0.6728458010949273,2.1547888123312324,3766.380434782609
2020Q4,ID,81,43.92646269457864,4.557158245249588,4.213451273904808,0.9650080955581353,0.6899388098002077,2.9045500403428157,3558.0434782608695
2021Q1,ID,80,44.81777777777778,4.450492085234035,4.1103760908369695,0.9513522659658864,0.6741177546112654,3.2649129088683155,3585.422222222222
2021Q2,ID,79,46.550285157880104,4.227762647542208,3.905953802480203,0.8783891528462573,0.6156200209173764,2.9799018288373023,3677.4725274725283
2021Q3,ID,79,46.178178315905335,4.156939959418752,3.8449260330787807,0.8899998212279853,0.6319079741257303,3.6641137398076014,3648.0760869565215
2021Q4,ID,79,45.26223383227266,4.159571164668722,3.837868935325456,0.8961238163219668,0.6401129223482701,4.855243299961336,3575.7164727495406
2022Q1,ID,78,45.690313390313385,4.0419742724772885,3.7144401800801874,0.8469361426175229,0.5896338224015265,4.481431667847175,3563.844444444444
2022Q2,ID,78,47.21315863623556,3.977183358747192,3.669193182123367,0.8106274487570088,0.5591067352194294,4.774719495110894,3682.6263736263736
2022Q3,ID,75,47.9104347826087,3.954468694605272,3.6626199248597935,0.7982888058030987,0.5548711061098305,6.958925901632554,3593.2826086956525
2022Q4,ID,75,48.68391304347826,3.922628967102188,3.6268827604273652,0.793059428016873,0.5474347685007398,7.857847122257389,3651.2934782608695
2023Q1,ID,79,49.92897327707455,3.938380033521599,3.646012253693714,0.7902991309736759,0.5421457767010802,7.492835195908931,3944.388888888889
2023Q2,ID,77,50.37319823034108,3.9172605782443015,3.642330712676895,0.7723118439505333,0.5391548737126911,6.366165383103134,3878.7362637362635
2023Q3,ID,79,50.43753439735828,3.9068470183861645,3.6327577609253106,0.7829100605597684,0.546121746958372,5.856112336452777,3984.565217391304
2023Q4,ID,80,50.524864130434786,3.954162500705905,3.6585605989302508,0.7935437782193979,0.5445469971467987,5.652061997839196,4041.989130434783
2024Q1,ID,80,51.49560439560439,3.942852772027912,3.6357422216768738,0.7885646112972409,0.5345125210729605,3.9651256498937357,4119.648351648351
2024Q2,ID,79,52.88774516622619,3.90923994634544,3.6115423055679763,0.7575249467399595,0.5088994503037795,5.414746066309864,4178.131868131869
2024Q3,ID,80,53.27513586956521,3.9436204333023044,3.6492708330676735,0.7657473380854618,0.5195563943331505,6.056989266385986,4262.010869565217
2024Q4,ID,80,53.93002717391304,3.9345433268249668,3.6435803489324177,0.7790884927883102,0.5357228443660641,6.4541454109969285,4314.402173913043
2025Q1,ID,79,55.40661040787623,3.939268266060146,3.650559474642142,0.7796787082329584,0.533768686173818,5.554557170379139,4377.122222222222
2025Q2,ID,79,55.27222144943665,4.0104107189595135,3.727878228875154,0.7868788127403413,0.5491528921460066,5.800678125932982,4366.505494505495
2025Q3,ID,77,56.22134387351778,3.954210539530773,3.683216445042584,0.7776996625421823,0.5525364826048529,5.848826340650033,4329.043478260869
2025Q4,ID,79,55.622592184920215,3.9170367209627344,3.6456313556701665,0.7834715100243654,0.5555054976315041,5.204230812622391,4394.184782608697
2017Q1,IL,644,93.63126293995859,3.249989013921105,3.032784602463152,0.6724695146445426,0.5031849788865327,1.5241923006529716,60298.53333333333
2017Q2,IL,638,92.94441765131421,3.2604231225608844,3.0423024843374935,0.6688539550388266,0.5008224671326889,1.8764328431141244,59298.53846153847
2017Q3,IL,652,92.51320352093892,3.2904108491286856,3.078810302970891,0.6726338904714674,0.5132002759981779,1.9365785054764217,60318.608695652176
2017Q4,IL,635,91.69041424169805,3.303382159500306,3.078358982286,0.7031177227000792,0.5289057797233072,2.1327584076866133,58223.413043478264
2018Q1,IL,670,92.19519071310116,3.2684577209288097,3.0448666053887403,0.6978154682994656,0.5274664827129693,2.2131064845542676,61770.777777777774
2018Q2,IL,668,91.64132723563861,3.289559277454349,3.0696589400995533,0.6882090863739934,0.521276108735484,2.133147268643655,61216.406593406595
2018Q3,IL,674,91.15881821700425,3.2620585198677556,3.0470039482883555,0.6791354065827687,0.5175925082652583,2.036056097668502,61441.043478260865
2018Q4,IL,680,91.57619884910487,3.26073074967442,3.0418199838122035,0.6860708583529397,0.5236088173744595,1.974815218988467,62271.81521739131
2019Q1,IL,676,90.77874753451677,3.2133881370905084,2.99191220897273,0.6956818159185469,0.5302421990016619,2.1538476075740625,61366.433333333334
2019Q2,IL,670,90.72396260455962,3.2264440290412626,3.004436839231737,0.6917456937072445,0.5264342467784158,2.4473501352692337,60785.054945054944
2019Q3,IL,668,90.55457563134601,3.224496418946431,3.0055591072396974,0.6983321156301695,0.5340173746415622,2.573752357125635,60490.456521739135
2019Q4,IL,669,91.71436927276272,3.243284975861124,3.024566515307088,0.7032940744425524,0.540553287996321,2.8391418153201364,61356.913043478264
2020Q1,IL,503,84.63987503550128,3.1682330305886013,2.9504166824762965,0.6675059734589225,0.5076807053598646,2.7932085808913003,42573.857142857145
2020Q2,IL,666,81.52031152031152,3.3221956879905763,3.087618211884338,0.7384304743129405,0.5617847233747991,2.6567789003825037,54292.52747252747
2020Q3,IL,664,81.75330670508119,3.2724489412203805,3.0439179951887674,0.7298141824448064,0.5578853982242409,2.8524391228274744,54284.19565217391
2020Q4,IL,667,79.37166742715598,3.352801439997799,3.1199811397573542,0.7451213319692201,0.5698281574429896,3.9621177955119866,52940.90217391304
2021Q1,IL,665,77.08441102756892,3.349164060186817,3.108844016974524,0.7546114946953529,0.5718561214452709,4.013253877975723,51261.13333333333
2021Q2,IL,652,78.8101530371469,3.1683668736542883,2.9353348742633605,0.7251175308449767,0.5473928499021805,4.44483414561609,51384.219780219784
2021Q3,IL,673,82.19129142709478,2.994604221376644,2.779974686360031,0.6804065234598216,0.517076907326375,6.2384876113884395,55314.739130434784
2021Q4,IL,656,83.6803487614446,2.974464041532528,2.7651582531157364,0.6594855409109744,0.5019549712332261,7.7404037753046255,54894.30878750766
2022Q1,IL,669,83.88055140342135,3.002760578863499,2.7893871375371058,0.6538193344432018,0.49486375070092786,9.615851719609093,56116.08888888889
2022Q2,IL,662,85.24580857209257,3.0812176124133415,2.8734057453998516,0.6492340544357202,0.4956070692361887,11.388047664749418,56432.72527472528
2022Q3,IL,671,85.79433681073026,3.1237903624749257,2.9213131106200305,0.6449174964352177,0.49564345832225637,11.847633797659714,57568.0
2022Q4,IL,674,86.36466262417753,3.1851400407073367,2.973355748510821,0.6495617911228129,0.4944602786025059,11.918210154057853,58209.782608695656
2023Q1,IL,674,87.27810748433895,3.2295223627719674,3.0092530103186643,0.6630337609008952,0.5019098443795108,11.151630208909562,58825.444444444445
2023Q2,IL,671,87.57768461047151,3.2342991644259333,3.0168404835756575,0.659148702936898,0.5002620044464965,10.527503868544777,58764.62637362638
2023Q3,IL,661,88.86361244491219,3.250607860067425,3.039785537458174,0.6623641416483498,0.506761024386868,9.550696483118104,58738.84782608696
2023Q4,IL,660,89.73715415019763,3.2276058353704644,3.0193178327864283,0.6564044163528384,0.503410993899619,8.794891228925621,59226.52173913043
2024Q1,IL,659,90.62552318697993,3.2158252528832203,3.0056217962942724,0.6576188644055758,0.5053016290437671,8.89044066408839,59722.21978021978
2024Q2,IL,657,90.871677789486,3.269549297848588,3.0662324190655346,0.6589932881705962,0.5111120083122505,8.45178234187654,59702.692307692305
2024Q3,IL,629,89.96466095251262,3.2863780064636026,3.078553121113315,0.6628960397228238,0.510586729926096,8.204196115314192,56587.77173913044
2024Q4,IL,656,91.9801663573701,3.289007925692289,3.094802697152879,0.6631255801687099,0.5194904080874956,8.039803030907933,60338.989130434784
2025Q1,IL,646,93.9204506363949,3.263070038009096,3.07270452620485,0.6627013671737294,0.5213183103853377,7.727492494762976,60672.61111111111
2025Q2,IL,649,93.32152593169543,3.3446276351380284,3.1529922202328384,0.669537486872845,0.5264848272949024,7.276338994928637,60565.670329670334
2025Q3,IL,645,94.02706437478936,3.330397769288866,3.1355419113242857,0.6642885701145931,0.5214796007431403,6.027983218514835,60647.456521739135
2025Q4,IL,643,94.87029210899993,3.3171664355905146,3.123422773851077,0.65782758719613,0.5154314364894577,5.229835081027042,61001.59782608696
2017Q1,IN,474,73.43635724331926,3.554674353093643,3.249822324793036,0.5764518552921593,0.3695110181164104,1.2841026578538504,34808.83333333333
2017Q2,IN,510,72.51027795733677,3.574757378606099,3.2701022583488304,0.5649871805615235,0.3602773860231867,4.9673720236103245,36980.241758241755
2017Q3,IN,530,71.0121616078753,3.595998969546459,3.2799935972099195,0.5610787069540885,0.36022282113804466,1.917753568283063,37636.44565217391
2017Q4,IN,493,71.88656407090573,3.594135296352968,3.2721499242291108,0.5550031544367451,0.3629047163813258,2.1249083727260945,35440.07608695653
2018Q1,IN,528,71.42613636363636,3.574830144041106,3.2529626978024084,0.5789390926205819,0.3763058538611796,2.404822323013368,37713.0
2018Q2,IN,529,71.13932570265273,3.600141305084192,3.286208076561887,0.5767033291128596,0.3747462313582762,2.391210852668434,37632.703296703294
2018Q3,IN,536,71.39280499675534,3.601828561219046,3.297473846208034,0.5826837383774338,0.38740449569694496,2.5297474648482146,38266.543478260865
2018Q4,IN,526,72.22377665729873,3.627515682880918,3.316104296558593,0.5907728752611191,0.39288030253046236,2.4216115523847694,37989.70652173913
2019Q1,IN,538,71.61648079306072,3.580868992724221,3.25554955056277,0.6013870322147149,0.39490536008328364,2.36648468740394,38529.666666666664
2019Q2,IN,534,71.7660616537021,3.607637494981935,3.28988317657854,0.5968641107988759,0.394058143602684,2.199312231868392,38323.07692307692
2019Q3,IN,528,72.9756258234519,3.5980498377370753,3.288112426880129,0.597310638715618,0.3946740354495969,2.374219914025134,38531.13043478261
2019Q4,IN,527,73.06752743173006,3.6051555267506465,3.2902460505063225,0.5993862089094864,0.39621396790949936,2.8450724470462907,38506.586956521736
2020Q1,IN,485,71.0881839809675,3.602534479137218,3.2708138035752925,0.6173211277724107,0.400631156818042,2.923572749126784,34477.769230769234
2020Q2,IN,525,66.37423338566195,3.7425878918168203,3.4070216576385772,0.628613333400609,0.41441660420008775,3.5728862485217783,34846.47252747253
2020Q3,IN,524,65.42339445735148,3.6723087917903086,3.3384978904104123,0.6351702589562042,0.4195259534847148,4.3302049714259425,34281.858695652176
2020Q4,IN,516,63.16927873272666,3.828505531597601,3.4817339564328336,0.6585192272036687,0.43647915213293975,6.049487762898132,32595.347826086956
2021Q1,IN,523,60.93350329296792,3.771752341238573,3.4083666034433464,0.6562790867949263,0.42381366669688375,6.312990888550028,31868.222222222223
2021Q2,IN,521,62.70435131087722,3.5384824896833913,3.2045950957927607,0.619566292035053,0.40013062435163793,6.076591311660676,32668.967032967033
2021Q3,IN,516,65.54653269295585,3.425533455991644,3.114651916603061,0.5966446695858273,0.3920266452416342,7.698577944198942,33822.010869565216
2021Q4,IN,518,66.03771010315714,3.4268598830911783,3.1288375433914775,0.5702783619253149,0.3754581244556646,9.142514325772725,34207.533833435395
2022Q1,IN,511,66.31522070015221,3.4090599268092037,3.0924427666134293,0.5675949665506713,0.36849489661250745,9.410241076311724,33887.07777777778
2022Q2,IN,509,66.9097562555323,3.45483280647575,3.1338038708786455,0.5578313967539291,0.3598353571397458,10.719156555088553,34057.06593406594
2022Q3,IN,510,67.6130221653879,3.490634093461644,3.188847419448286,0.5665022823392867,0.3707775588410425,10.343262501467137,34482.64130434783
2022Q4,IN,507,67.97047851813737,3.517860084563062,3.2142566414806897,0.5652845668469271,0.3774246021419909,9.126590774768816,34461.03260869565
2023Q1,IN,512,68.4804470486111,3.556071389751294,3.235570445233664,0.5760097148574002,0.3825841121391669,8.144450614564185,35061.98888888888
2023Q2,IN,512,68.35913890796704,3.6045576672321316,3.280941755214853,0.5717703138064214,0.3801248293165219,7.1836560839897965,34999.87912087912
2023Q3,IN,513,68.49940672938386,3.588377771275184,3.2689878245462736,0.5766936043141478,0.384568696568837,5.79829615587477,35140.19565217392
2023Q4,IN,508,69.35478004108182,3.5825138575877755,3.270720597649447,0.5699398987772127,0.3824660567384419,4.757194188481733,35232.22826086957
2024Q1,IN,510,69.84330963154493,3.5629722363106633,3.2478595359822893,0.5865498292727773,0.3878685474426704,3.69163949236203,35620.08791208791
2024Q2,IN,509,69.95818130788662,3.5960486366931423,3.286266687404892,0.5830193189529789,0.3863061178073154,3.6781376830723516,35608.71428571429
2024Q3,IN,505,70.30488592337494,3.6216012815469183,3.3146754695204,0.5879234010895905,0.39412892006863903,3.772868750612596,35503.967391304344
2024Q4,IN,507,70.56427407597977,3.6405672692471285,3.3375675821838735,0.5918061159385064,0.4003812845597618,3.7240282058485237,35776.08695652174
2025Q1,IN,504,71.12466931216932,3.6054751496722943,3.2890719620360085,0.6020552814985982,0.4006831069845004,3.486709462704033,35846.833333333336
2025Q2,IN,508,70.34730033745782,3.6738104283036828,3.3541015093718825,0.610033244004102,0.40444343276399397,3.7197917329282246,35736.42857142857
2025Q3,IN,497,70.90866940775085,3.6541498747157823,3.344515931637134,0.6154849998211107,0.414253476313202,3.434190680569163,35241.608695652176
2025Q4,IN,501,72.2045257311464,3.643953887725879,3.3415180566643965,0.6064795491415246,0.41158634888708134,3.3121891088845876,36174.46739130435
2017Q1,KS,256,56.08676215277777,3.957683656041955,3.6705582481259267,0.6697902168252158,0.44460125410237583,2.2094130728648587,14358.21111111111
2017Q2,KS,270,55.29251119251119,3.95151461461852,3.6787522312605394,0.6595712225725173,0.43908407352909784,15.213634740405743,14928.978021978022
2017Q3,KS,273,54.80657748049052,3.9899261036147626,3.720695397530878,0.6583031582495594,0.44175108716024886,2.274535723075939,14962.195652173912
2017Q4,KS,260,54.98595317725752,3.9909904095299504,3.720340821310398,0.6643453177460951,0.443464391939565,2.2753271594307267,14296.347826086956
2018Q1,KS,281,55.03048635824436,3.954233348494418,3.669189068786057,0.669683506967273,0.44037406204260754,2.547850800103,15463.566666666666
2018Q2,KS,277,55.00944182171619,3.9785042293399147,3.6936393165265544,0.6647981895583731,0.4373637246749838,2.4893463792127335,15237.615384615383
2018Q3,KS,282,54.31147856922602,3.9709789100086086,3.6932492794826612,0.654588678811432,0.4346754034790643,2.416433953936022,15315.836956521738
2018Q4,KS,286,54.76668440255397,3.89892719120679,3.620004538448781,0.6473200876323106,0.4246476352530601,2.9837684578681216,15663.271739130436
2019Q1,KS,289,54.12891195693964,3.966768433396572,3.691436082145447,0.670693433378815,0.44744979199413587,3.469410770620625,15643.255555555555
2019Q2,KS,287,53.861507830148945,4.020941010207571,3.747549585875037,0.6794666528281419,0.4531983058233413,3.4875251370527978,15458.252747252747
2019Q3,KS,286,53.304765886287626,3.993292769267516,3.715784008470256,0.6757446232055071,0.44552498119503336,3.3502598410387128,15245.16304347826
2019Q4,KS,287,53.78859263747916,3.9320137667454804,3.6602543876572455,0.6683666705627384,0.4464678848696764,3.789074411853561,15437.32608695652
2020Q1,KS,262,53.75081788440567,3.9362401416435233,3.6578076466590246,0.6895524401748852,0.4639465028828889,3.6251667547835575,14082.714285714286
2020Q2,KS,284,51.7998374864572,4.080519416007141,3.790821324927262,0.705907934100985,0.47201443174984964,4.304110097575214,14711.153846153846
2020Q3,KS,284,50.473132271892226,4.032397233162618,3.744860353877349,0.7213241054868127,0.4892352827879482,5.015917530157328,14334.369565217392
2020Q4,KS,286,47.36732289449681,4.1381169899761625,3.8446618910416106,0.7424141458635721,0.5027978406985636,6.5537286556483725,13547.054347826088
2021Q1,KS,286,45.77385392385392,4.215180165996305,3.9014835781802875,0.7616322262669335,0.5053278889578252,6.520764748852477,13091.322222222221
2021Q2,KS,286,46.985706601091216,4.029946878194382,3.719420419511796,0.7201410639080836,0.47355008382058306,7.362642607816729,13437.912087912087
2021Q3,KS,287,48.27658688077564,3.831598962889161,3.5478299279435475,0.6881944229796148,0.4566499907821086,8.808353735712036,13855.380434782608
2021Q4,KS,278,48.85118531017194,3.8161598069796887,3.5306552523077896,0.6817423964956191,0.4513724030005531,10.790948421225977,13580.6295162278
2022Q1,KS,278,49.163109512390086,3.777049926792249,3.4979361023559004,0.6647358139149196,0.4390488114004102,10.641411050160569,13667.344444444443
2022Q2,KS,278,49.49952565420191,3.853274303068344,3.573303866115015,0.6625745484687827,0.43857808293784173,10.781440456327678,13760.868131868132
2022Q3,KS,274,49.68180736274199,3.9065815220472397,3.631359229115148,0.6657996740603284,0.44683428898121086,11.15135934857759,13612.815217391306
2022Q4,KS,265,50.47994257588187,3.8872696373855224,3.6105216539191884,0.6616703082227121,0.44176185767298476,10.536847602392195,13377.184782608696
2023Q1,KS,272,50.69330065359477,3.850807641107132,3.570481888390714,0.6583044581183137,0.4374393781648579,9.588335468350197,13788.577777777777
2023Q2,KS,272,50.60059793148028,3.8890448762680987,3.612624574239939,0.6476219873433691,0.43171848177914607,8.11100567672093,13763.362637362636
2023Q3,KS,275,50.66845849802371,3.898533542084012,3.6325756448180533,0.6470878188206367,0.44033359544180883,6.827776235952811,13933.82608695652
2023Q4,KS,273,50.96938206720816,3.8950110963819005,3.627102106242486,0.6553446596367448,0.44629332412605743,6.614223558256323,13914.641304347828
2024Q1,KS,273,51.40675441774343,3.902244831641738,3.623147213447989,0.6600829380360788,0.44914660425433284,6.391950305407549,14034.043956043955
2024Q2,KS,273,51.14949885279555,3.9753659104734607,3.6941806490402587,0.6633135412018663,0.45203320671090974,5.830736323998488,13963.813186813186
2024Q3,KS,272,51.702285805626595,3.9882306666110168,3.713396102019017,0.6552334908540591,0.44768762975364007,5.492582366152005,14063.021739130434
2024Q4,KS,271,51.81112626343655,3.978958734434935,3.7021525676308586,0.656675368007091,0.44716089351308874,5.737791821933502,14040.815217391304
2025Q1,KS,269,52.28223874432053,3.9424287755983993,3.659899909382005,0.6560885259604362,0.443932038873303,6.304606560169275,14063.922222222223
2025Q2,KS,270,51.673260073260074,4.0503937974751345,3.7612600069942626,0.667815655491599,0.4484905624710541,5.161181266539208,13951.78021978022
2025Q3,KS,272,51.65029571611253,4.002491355879356,3.7220473393748685,0.652897066685648,0.4405462372446513,4.482118385004375,14048.880434782608
2025Q4,KS,264,52.44281126482213,4.029078031389673,3.7447617040018657,0.6546931573464099,0.4402772092380573,4.262308011545347,13844.902173913044
2017Q1,KY,247,80.37579847053533,3.8134525625799633,3.5050415334175833,0.597694025030866,0.3605479993328684,2.237128340821006,19852.822222222225
2017Q2,KY,248,80.70799361928394,3.8127252338562596,3.5117235637289195,0.5743050085153435,0.347948290837139,6.1493462262064895,20015.582417582416
2017Q3,KY,263,80.19966110100843,3.8050159725969084,3.5157960557811836,0.5802113103198075,0.3659313036617674,2.362447449697257,21092.510869565216
2017Q4,KY,261,80.57133933033484,3.8413190611982655,3.545017809155938,0.5924404410240666,0.3733563965908557,2.389246315077465,21029.119565217392
2018Q1,KY,270,80.7414814814815,3.826013079390709,3.51612652891054,0.6135896714505168,0.38427997092789157,2.5442880874150813,21800.200000000004
2018Q2,KY,275,80.38405594405594,3.8685450268466415,3.5539234424548285,0.6107861360869472,0.38536179708701135,2.9339418299446995,22105.615384615383
2018Q3,KY,254,81.8547586442999,3.83587649821046,3.530557601441252,0.595926185001741,0.379621180040381,3.5614712636143575,20791.108695652176
2018Q4,KY,280,80.59406055900621,3.8019572391157856,3.4796523245715654,0.6167678578567635,0.3876573175801008,3.361543187374833,22566.33695652174
2019Q1,KY,277,80.64584837545125,3.8093530866187084,3.4751994403385034,0.6403901863266916,0.39899688684561707,3.072138853745778,22338.899999999998
2019Q2,KY,279,80.00319035802907,3.826846240229303,3.500167457578054,0.6263639442871484,0.39020477540135123,3.403038006008087,22320.89010989011
2019Q3,KY,282,80.47467622571692,3.8543953329645304,3.517073221782373,0.6334407891428202,0.39087234862908227,3.3720583459072992,22693.858695652172
2019Q4,KY,279,80.60366993922395,3.8125955721180222,3.480031301128358,0.6257096815511362,0.38471364252622725,3.686868053891832,22488.42391304348
2020Q1,KY,243,81.36132591688148,3.879644447384116,3.519479485510602,0.6537666766899575,0.39940546137800054,3.703533355415839,19770.8021978022
2020Q2,KY,278,75.7152739346984,3.9157397941470524,3.5553608691452907,0.6749352552540011,0.4139639509356834,3.8123380348804825,21048.846153846156
2020Q3,KY,275,74.35292490118576,3.866305282625487,3.512580588572076,0.6854854611246756,0.4291278429071052,4.896779047183541,20447.054347826084
2020Q4,KY,274,70.93486194858775,4.013949319007721,3.6504251378258576,0.7168722058736353,0.4525087605683269,6.136228542116438,19436.152173913044
2021Q1,KY,273,69.68660968660969,3.93579408363509,3.55835343417825,0.7117082408597127,0.4404274208620489,5.880045588615544,19024.444444444445
2021Q2,KY,274,72.30167642576401,3.7381371944285737,3.3777587323951477,0.6729513082645041,0.41351897357954703,6.244436425485397,19810.65934065934
2021Q3,KY,275,73.55652173913045,3.649939445883352,3.308488463067846,0.6516381046545369,0.40625215746542154,7.759296125031828,20228.04347826087
2021Q4,KY,274,73.64867457681665,3.6231816337734952,3.2840301736097826,0.6309616666280544,0.38953656106837126,8.799770828115363,20179.736834047762
2022Q1,KY,270,73.71596707818931,3.6214138351072798,3.269976257440135,0.6321352505278295,0.3852471001474908,10.263571471311646,19903.311111111114
2022Q2,KY,268,75.0529768738724,3.680193177199201,3.332920893447961,0.6221779651571903,0.3837279828583166,11.800011791521243,20114.197802197803
2022Q3,KY,273,74.95309762701066,3.695948190778116,3.3562641923972207,0.6338924697825576,0.392294549545769,11.208367942332837,20462.195652173912
2022Q4,KY,273,75.03053830227744,3.695118725878458,3.3678184070084543,0.6271399764495744,0.3977744104831764,10.913733176456265,20483.33695652174
2023Q1,KY,271,75.35785157851579,3.7539707221740413,3.406384581317078,0.6604945543417821,0.41649271101177493,9.670030022686731,20421.977777777778
2023Q2,KY,268,76.8536985402657,3.7157902809997077,3.393210534234502,0.6329848882894381,0.4064913077253045,8.860880304658366,20596.79120879121
2023Q3,KY,265,78.01390484003281,3.767506081823196,3.4481212568593027,0.6375175645998195,0.41294583694141734,7.697643730007803,20673.684782608696
2023Q4,KY,265,78.3050861361772,3.7654767641762152,3.4486585461673123,0.6350169453526782,0.41223012888944294,6.7197018786239235,20750.847826086956
2024Q1,KY,265,78.77325316193242,3.7599075392565977,3.426922569128408,0.6526745970371923,0.4179511448886801,5.877574400127347,20874.91208791209
2024Q2,KY,264,79.2104562104562,3.766545740512635,3.4351656531536268,0.6475495808617349,0.41807849068184594,5.950101050835913,20911.56043956044
2024Q3,KY,265,79.2578753076292,3.7748202847684142,3.4327901208244858,0.662041968486374,0.42934288392061926,5.380555690588372,21003.33695652174
2024Q4,KY,265,79.49963084495486,3.868541054307577,3.5207938856702685,0.6793565321656527,0.44302082704528584,4.6970707350897225,21067.40217391304
2025Q1,KY,264,80.51005892255891,3.8423052622719513,3.4776763783516187,0.6911339319647094,0.4463864230529364,3.9153769558960336,21254.655555555553
2025Q2,KY,266,80.63021564901264,3.8430838459114582,3.4905992565589075,0.6765845568173958,0.4420114154841718,3.809667955160739,21447.63736263736
2025Q3,KY,267,80.90701840091191,3.8903176260440775,3.543377956123579,0.692505620408574,0.45567309550166046,3.385061385443,21602.17391304348
2025Q4,KY,267,81.06786354014004,3.8863657737887496,3.5363804020486596,0.6990588399533783,0.4564805752476585,3.361170582534971,21645.119565217392
2017Q1,LA,250,96.8353777777778,3.4752272677203373,3.1224440975658116,0.23408693149794654,0.09573388697243801,0.7432123965234542,24208.844444444447
2017Q2,LA,244,96.93280490001801,3.512374046134919,3.187243065080268,0.2293169852102127,0.095694128502771,0.7971272698420573,23651.604395604394
2017Q3,LA,258,97.35157566565555,3.4853162648973033,3.1666425170843766,0.22096935306787402,0.08863186939924361,0.7488119748944865,25116.706521739132
2017Q4,LA,262,96.7132841022237,3.5507522723499765,3.2280063718885352,0.2257032091514286,0.09150067969956809,0.7793098121036457,25338.880434782608
2018Q1,LA,261,96.5109833971903,3.5632687425867093,3.238888393382922,0.23696738879677184,0.09740193282615284,0.9147536091438204,25189.36666666667
2018Q2,LA,264,96.20433732933733,3.6176769730872924,3.293166393577745,0.2397371769715729,0.0984406326894146,0.9811490414849106,25397.945054945056
2018Q3,LA,265,95.67100082034455,3.621122120474572,3.3022938281015874,0.23828292372984908,0.0995087116215119,1.1150579495513802,25352.815217391304
2018Q4,LA,269,95.8764748666559,3.628510446313161,3.306836810942236,0.24209977785279618,0.10025859856343965,1.1410521987231117,25790.771739130436
2019Q1,LA,266,95.97715121136174,3.55036735542999,3.222870514032989,0.24992200002350184,0.10305220932474445,1.6300542584164592,25529.922222222223
2019Q2,LA,266,95.50466826406678,3.5851050313480575,3.2653234036368417,0.2459334730809859,0.09769033984979579,2.1346231116854764,25404.241758241762
2019Q3,LA,266,96.11020758417783,3.621534522189328,3.3008174075864507,0.2545388644346174,0.10503320778109267,1.7336446271579455,25565.315217391304
2019Q4,LA,268,95.702344256976,3.5984823385969964,3.288574204422121,0.24789960913479486,0.10443551275047815,1.7525959941781806,25648.228260869568
2020Q1,LA,211,97.98546950679652,3.5528269885655455,3.2399702033412017,0.2544198607540372,0.10886977860859277,1.9684829183699097,20674.934065934067
2020Q2,LA,265,85.51490773377566,3.6974279310558864,3.3536995730756396,0.2787012751479978,0.11807700737855642,2.600004278141465,22661.45054945055
2020Q3,LA,263,82.70809224665234,3.6316376932897927,3.2902072901077104,0.2783568400038977,0.11809717145419885,3.2679570515070004,21752.228260869568
2020Q4,LA,229,81.64448452629581,3.7505079629739444,3.413603314020346,0.26230232093046507,0.10968278330269533,3.352860492118591,18696.58695652174
2021Q1,LA,257,81.3310419368785,3.656652645377626,3.343343490041128,0.2687976846533598,0.12709453658780334,3.736461129414032,20902.077777777777
2021Q2,LA,258,82.7551324644348,3.538500858242083,3.233550734073626,0.25762501383223746,0.12296790663561383,5.098861231938579,21350.82417582418
2021Q3,LA,252,83.2870082815735,3.5257540682553348,3.2290844651737043,0.24752919065774656,0.11825615274743828,6.185938945502435,20988.326086956524
2021Q4,LA,252,86.16609196240245,3.425914920166034,3.1511640479767755,0.22865939035880722,0.11138881560518475,6.945342839088557,21713.855174525415
